pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,payment_type,tip_amount,total_amount
2019-06-15,Saturday,21,2019-06-15,Saturday,22,1,8.1,1,Manhattan,Brooklyn,1,6.0,38.8
2019-06-15,Saturday,22,2019-06-15,Saturday,23,1,2.9,1,Manhattan,Manhattan,2,0.0,18.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,1.44,1,Manhattan,Manhattan,1,1.56,9.36
2019-06-15,Saturday,22,2019-06-15,Saturday,23,2,4.64,1,Manhattan,Manhattan,1,0.0,29.3
2019-06-15,Saturday,22,2019-06-15,Saturday,22,3,1.3,1,Manhattan,Manhattan,2,0.0,12.3
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,0.9,1,Manhattan,Manhattan,1,2.0,12.3
2019-06-15,Saturday,22,2019-06-15,Saturday,23,1,3.1,1,Manhattan,Manhattan,2,0.0,18.3
2019-06-15,Saturday,22,2019-06-15,Saturday,22,2,1.0,1,Manhattan,Manhattan,2,0.0,9.3
2019-06-15,Saturday,22,2019-06-15,Saturday,22,2,1.5,1,Manhattan,Manhattan,1,2.55,15.35
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,4.73,1,Manhattan,Manhattan,2,0.0,21.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,3.01,1,Manhattan,Manhattan,1,3.26,19.56
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,1.68,1,Manhattan,Manhattan,2,0.0,10.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,2,1.52,1,Manhattan,Manhattan,1,2.06,12.36
2019-06-15,Saturday,22,2019-06-15,Saturday,23,5,11.91,1,Queens,Manhattan,1,9.48,56.9
2019-06-15,Saturday,22,2019-06-15,Saturday,23,0,5.6,1,Manhattan,Brooklyn,1,2.0,31.3
2019-06-15,Saturday,22,2019-06-15,Saturday,22,2,1.2,1,Manhattan,Manhattan,1,2.05,12.35
2019-06-15,Saturday,22,2019-06-15,Saturday,22,5,0.76,1,Manhattan,Manhattan,1,1.66,9.96
2019-06-15,Saturday,22,2019-06-15,Saturday,22,6,1.59,1,Manhattan,Manhattan,1,1.77,13.57
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,1.72,1,Manhattan,Manhattan,2,0.0,11.8
